"Path","Reason","Size"
"data\hardware\20260511_fpga1_board1\restart\sparse_restart_auto_formal_bits_1000x125_warmup0_header_delay60s_placement01_20260515_bps1_lsb.bin","excluded","1000000"
"data\hardware\20260511_fpga1_board1\restart\sparse_restart_auto_formal_bits_1000x125_warmup0_header_delay60s_placement01_20260515_bps1_msb.bin","excluded","1000000"
"data\hardware\20260511_fpga1_board1\restart\sparse_restart_auto_formal_bits_1000x125_warmup12_header_delay60s_placement01_20260515.bin","excluded","125000"
"data\hardware\20260511_fpga1_board1\restart\sparse_restart_auto_formal_bits_1000x125_warmup12_header_delay60s_placement01_20260515_bps1_lsb.bin","excluded","1000000"
"data\hardware\20260511_fpga1_board1\restart\sparse_restart_auto_formal_bits_1000x125_warmup12_header_delay60s_placement01_20260515_bps1_msb.bin","excluded","1000000"
"data\hardware\20260511_fpga1_board1\restart_fifo_diag\restart_fifo_compact_diag_regs_only_sample_ro_formal_locked_warmup11_1000x125_run01_20260525.bin","excluded","125016"
"data\hardware\20260511_fpga1_board1\restart_fifo_diag\restart_fifo_compact_diag_regs_only_sample_ro_formal_locked_warmup4_1000x125_oldbit_repeat02_20260525.bin","excluded","44279"
"data\hardware\20260511_fpga1_board1\restart_fifo_diag\restart_fifo_compact_diag_regs_only_sample_ro_formal_locked_warmup4_1000x125_oldbit_repeat03_no_xadc_20260525.bin","excluded","125016"
"data\hardware\20260511_fpga1_board1\restart_fifo_diag\restart_fifo_compact_diag_regs_only_sample_ro_formal_locked_warmup4_1000x125_run01_no_xadc.bin","excluded","125016"
"data\hardware\20260511_fpga1_board1\restart_fifo_diag\restart_fifo_compact_diag_regs_only_sample_ro_formal_locked_warmup4_1000x125_run02_20260525.bin","excluded","10686"
"data\hardware\20260511_fpga1_board1\restart_fifo_diag\restart_fifo_compact_diag_regs_only_sample_ro_formal_locked_warmup4511_1000x125_run01_20260525.bin","excluded","0"
"data\hardware\20260511_fpga1_board1\restart_fifo_diag\restart_fifo_compact_diag_regs_only_sample_ro_formal_locked_warmup5_1000x125_run01_20260525.bin","excluded","125016"
"data\hardware\20260511_fpga1_board1\restart_fifo_diag\restart_fifo_compact_diag_regs_only_sample_ro_formal_locked_warmup5_1000x125_run02_20260525.bin","excluded","125016"
"data\hardware\20260511_fpga1_board1\restart_fifo_diag\restart_fifo_compact_diag_regs_only_warmup11_1000x125_run01_no_xadc.bin","excluded","125016"
"data\hardware\20260511_fpga1_board1\restart_fifo_diag\restart_fifo_compact_diag_regs_only_warmup4_1000x125_run01_no_xadc.bin","excluded","125016"
"data\hardware\20260511_fpga1_board1\restart_fifo_diag\restart_fifo_compact_diag_regs_only_warmup5_1000x125_run01_no_xadc.bin","excluded","125016"
"data\hardware\20260511_fpga1_board1\restart_fifo_diag\restart_fifo_diag_regs_only_warmup4_1000x32_run01.bin","excluded","522352"
"data\hardware\20260511_fpga1_board1\restart_fifo_diag\restart_fifo_diag_regs_only_warmup4_1000x32_run02_no_xadc.bin","excluded","576016"
"data\hardware\20260511_fpga1_board1\restart_fifo_diag\restart_fifo_diag_regs_only_warmup4_smoke_32x16_run01.bin","excluded","10256"
"data\hardware\20260511_fpga1_board1\restart_fifo_diag\restart_fifo_diag_regs_only_warmup5_1000x32_run01_no_xadc.bin","excluded","576016"
"data\hardware\20260511_fpga1_board1\restart_fifo_diag\restart_fifo_diag_v3fastwarmup_regs_only_warmup4_1000x32_run01_no_xadc.bin","excluded","576016"
"data\hardware\20260511_fpga1_board1\tdc\analysis_tdc_far_run01\tdc_far_run01.tdc_packets.csv","excluded: larger than 5 MiB","5724477"
"data\hardware\20260511_fpga1_board1\tdc\analysis_tdc_far_run02_2mib\tdc_far_run02_2mib.tdc_packets.csv","excluded: larger than 5 MiB","5720105"
"data\hardware\20260511_fpga1_board1\tdc\analysis_tdc_near_run01\tdc_near_run01.tdc_packets.csv","excluded","43527"
"data\hardware\20260511_fpga1_board1\tdc\analysis_tdc_near_run02\tdc_near_run02.tdc_packets.csv","excluded: larger than 5 MiB","5727541"
"data\hardware\20260511_fpga1_board1\tdc\analysis_tdc_near_run03_2mib\tdc_near_run03_2mib.tdc_packets.csv","excluded: larger than 5 MiB","5727208"
"data\hardware\20260511_fpga1_board1\tdc\analysis_tdc_near_smoke_direct01\tdc_near_smoke_direct01.tdc_packets.csv","excluded","2702"
"data\hardware\20260511_fpga1_board1\tdc\analysis_tdc_near_smoke03\tdc_near_smoke03.tdc_packets.csv","excluded","2706"
"data\hardware\20260511_fpga1_board1\tdc\tdc_code_density_cal_a11_b7_formal_8mib_20260525.bin","excluded: larger than 5 MiB","8388608"
"data\hardware\20260511_fpga1_board1\tdc\tdc_code_density_cal_a7_b11_formal_8mib_20260525.bin","excluded: larger than 5 MiB","8388608"
"data\hardware\20260511_fpga1_board1\tdc\tdc_code_density_cal_a7_b11_smoke_2mib_20260525.bin","excluded","2097152"
"data\hardware\20260511_fpga1_board1\tdc\tdc_far_run01.bin","excluded","2097152"
"data\hardware\20260511_fpga1_board1\tdc\tdc_far_run02_2mib.bin","excluded","2097152"
"data\hardware\20260511_fpga1_board1\tdc\tdc_near_run01.bin","excluded","2097152"
"data\hardware\20260511_fpga1_board1\tdc\tdc_near_run02.bin","excluded","2097152"
"data\hardware\20260511_fpga1_board1\tdc\tdc_near_run03_2mib.bin","excluded","2097152"
"data\hardware\20260511_fpga1_board1\tdc\tdc_near_smoke_direct01.bin","excluded","1024"
"data\hardware\20260511_fpga1_board1\tdc\tdc_near_smoke01.bin","excluded","0"
"data\hardware\20260511_fpga1_board1\tdc\tdc_near_smoke02.bin","excluded","0"
"data\hardware\20260511_fpga1_board1\tdc\tdc_near_smoke03.bin","excluded","1024"
"data\hardware\20260511_fpga1_board1\tdc_pairs\analysis_tdc_pair_random1_ro0_ro1_repeat02_2mib\tdc_pair_random1_ro0_ro1_repeat02_2mib.tdc_packets.csv","excluded: larger than 5 MiB","5865586"
"data\hardware\20260511_fpga1_board1\tdc_pairs\analysis_tdc_pair_random1_ro0_ro1_run01_2mib\tdc_pair_random1_ro0_ro1_run01_2mib.tdc_packets.csv","excluded: larger than 5 MiB","5867250"
"data\hardware\20260511_fpga1_board1\tdc_pairs\analysis_tdc_pair_random1_ro2_ro4_repeat02_2mib\tdc_pair_random1_ro2_ro4_repeat02_2mib.tdc_packets.csv","excluded: larger than 5 MiB","5875972"
"data\hardware\20260511_fpga1_board1\tdc_pairs\analysis_tdc_pair_random1_ro2_ro4_run01_2mib\tdc_pair_random1_ro2_ro4_run01_2mib.tdc_packets.csv","excluded: larger than 5 MiB","5872378"
"data\hardware\20260511_fpga1_board1\tdc_pairs\analysis_tdc_pair_random1_ro4_ro5_repeat02_2mib\tdc_pair_random1_ro4_ro5_repeat02_2mib.tdc_packets.csv","excluded: larger than 5 MiB","5877946"
"data\hardware\20260511_fpga1_board1\tdc_pairs\analysis_tdc_pair_random1_ro4_ro5_run01_2mib\tdc_pair_random1_ro4_ro5_run01_2mib.tdc_packets.csv","excluded: larger than 5 MiB","5855031"
"data\hardware\20260511_fpga1_board1\tdc_pairs\analysis_tdc_pair_random3_ro0_ro6_repeat02_2mib\tdc_pair_random3_ro0_ro6_repeat02_2mib.tdc_packets.csv","excluded: larger than 5 MiB","5855721"
"data\hardware\20260511_fpga1_board1\tdc_pairs\analysis_tdc_pair_random3_ro0_ro6_run01_2mib\tdc_pair_random3_ro0_ro6_run01_2mib.tdc_packets.csv","excluded: larger than 5 MiB","5859530"
"data\hardware\20260511_fpga1_board1\tdc_pairs\analysis_tdc_pair_random3_ro3_ro5_repeat02_2mib\tdc_pair_random3_ro3_ro5_repeat02_2mib.tdc_packets.csv","excluded: larger than 5 MiB","5856659"
"data\hardware\20260511_fpga1_board1\tdc_pairs\analysis_tdc_pair_random3_ro3_ro5_run01_2mib\tdc_pair_random3_ro3_ro5_run01_2mib.tdc_packets.csv","excluded: larger than 5 MiB","5857177"
"data\hardware\20260511_fpga1_board1\tdc_pairs\analysis_tdc_pair_random3_ro3_ro7_repeat02_2mib\tdc_pair_random3_ro3_ro7_repeat02_2mib.tdc_packets.csv","excluded: larger than 5 MiB","5866326"
"data\hardware\20260511_fpga1_board1\tdc_pairs\analysis_tdc_pair_random3_ro3_ro7_run01_2mib\tdc_pair_random3_ro3_ro7_run01_2mib.tdc_packets.csv","excluded: larger than 5 MiB","5880840"
"data\hardware\20260511_fpga1_board1\tdc_pairs\tdc_pair_random1_ro0_ro1_repeat02_2mib.bin","excluded","2097152"
"data\hardware\20260511_fpga1_board1\tdc_pairs\tdc_pair_random1_ro0_ro1_run01_2mib.bin","excluded","2097152"
"data\hardware\20260511_fpga1_board1\tdc_pairs\tdc_pair_random1_ro2_ro4_repeat02_2mib.bin","excluded","2097152"
"data\hardware\20260511_fpga1_board1\tdc_pairs\tdc_pair_random1_ro2_ro4_run01_2mib.bin","excluded","2097152"
"data\hardware\20260511_fpga1_board1\tdc_pairs\tdc_pair_random1_ro4_ro5_repeat02_2mib.bin","excluded","2097152"
"data\hardware\20260511_fpga1_board1\tdc_pairs\tdc_pair_random1_ro4_ro5_run01_2mib.bin","excluded","2097152"
"data\hardware\20260511_fpga1_board1\tdc_pairs\tdc_pair_random3_ro0_ro6_repeat02_2mib.bin","excluded","2097152"
"data\hardware\20260511_fpga1_board1\tdc_pairs\tdc_pair_random3_ro0_ro6_run01_2mib.bin","excluded","2097152"
"data\hardware\20260511_fpga1_board1\tdc_pairs\tdc_pair_random3_ro3_ro5_repeat02_2mib.bin","excluded","2097152"
"data\hardware\20260511_fpga1_board1\tdc_pairs\tdc_pair_random3_ro3_ro5_run01_2mib.bin","excluded","2097152"
"data\hardware\20260511_fpga1_board1\tdc_pairs\tdc_pair_random3_ro3_ro7_repeat02_2mib.bin","excluded","2097152"
"data\hardware\20260511_fpga1_board1\tdc_pairs\tdc_pair_random3_ro3_ro7_run01_2mib.bin","excluded","2097152"
"data\hardware\20260511_fpga1_board1\trng\checker_repeat02_5mib.bin","excluded","5242880"
"data\hardware\20260511_fpga1_board1\trng\checker_repeat03_20mib.bin","excluded: larger than 5 MiB","20971520"
"data\hardware\20260511_fpga1_board1\trng\checker_run01.bin","excluded: larger than 5 MiB","10485760"
"data\hardware\20260511_fpga1_board1\trng\checker_smoke01.bin","excluded","1048576"
"data\hardware\20260511_fpga1_board1\trng\compact_repeat02_5mib.bin","excluded","5242880"
"data\hardware\20260511_fpga1_board1\trng\compact_repeat03_20mib.bin","excluded: larger than 5 MiB","20971520"
"data\hardware\20260511_fpga1_board1\trng\compact_run01.bin","excluded: larger than 5 MiB","10485760"
"data\hardware\20260511_fpga1_board1\trng\compact_smoke01.bin","excluded","1048576"
"data\hardware\20260511_fpga1_board1\trng\cross_region_repeat02_5mib.bin","excluded","5242880"
"data\hardware\20260511_fpga1_board1\trng\cross_region_repeat03_20mib.bin","excluded: larger than 5 MiB","20971520"
"data\hardware\20260511_fpga1_board1\trng\cross_region_run01.bin","excluded","1697816"
"data\hardware\20260511_fpga1_board1\trng\cross_region_run02.bin","excluded: larger than 5 MiB","10485760"
"data\hardware\20260511_fpga1_board1\trng\cross_region_smoke01.bin","excluded","1048576"
"data\hardware\20260511_fpga1_board1\trng\far_repeat02_5mib.bin","excluded","5242880"
"data\hardware\20260511_fpga1_board1\trng\far_repeat03_20mib.bin","excluded: larger than 5 MiB","20971520"
"data\hardware\20260511_fpga1_board1\trng\far_run01.bin","excluded: larger than 5 MiB","10485760"
"data\hardware\20260511_fpga1_board1\trng\far_smoke01.bin","excluded","1048576"
"data\hardware\20260511_fpga1_board1\trng\original_fpga1_program_capture01.bin","excluded","1024"
"data\hardware\20260511_fpga1_board1\trng\original_fpga1_repeat02_5mib.bin","excluded","5242880"
"data\hardware\20260511_fpga1_board1\trng\original_fpga1_run01_10mib.bin","excluded: larger than 5 MiB","10485760"
"data\hardware\20260511_fpga1_board1\trng\original_fpga1_smoke01.bin","excluded","0"
"data\hardware\20260511_fpga1_board1\trng\random1_repeat02_5mib.bin","excluded","5242880"
"data\hardware\20260511_fpga1_board1\trng\random1_repeat03.bin","excluded: larger than 5 MiB","20971520"
"data\hardware\20260511_fpga1_board1\trng\random1_run01.bin","excluded: larger than 5 MiB","10485760"
"data\hardware\20260511_fpga1_board1\trng\random1_run02_partial_timeout_8692840.bin","excluded: larger than 5 MiB","8692840"
"data\hardware\20260511_fpga1_board1\trng\random1_sample_ro_local_x45y39_20mib_20260523.bin","excluded: larger than 5 MiB","20971520"
"data\hardware\20260511_fpga1_board1\trng\random1_sample_ro_local_x45y39_5mib_20260523.bin","excluded","5242880"
"data\hardware\20260511_fpga1_board1\trng\random1_sampler_island_local_x45y39_regs_x45y31_5mib_20260523.bin","excluded","5242880"
"data\hardware\20260511_fpga1_board1\trng\random1_sampler_island_local_x45y39_regs_x45y31_program_20mib_20260523.bin","excluded: larger than 5 MiB","20971520"
"data\hardware\20260511_fpga1_board1\trng\random1_sampler_island_local_x45y39_regs_x45y31_program_5mib_20260523.bin","excluded","5242880"
"data\hardware\20260511_fpga1_board1\trng\random1_sampler_regs_only_x45y31_20mib_20260524.bin","excluded: larger than 5 MiB","20971520"
"data\hardware\20260511_fpga1_board1\trng\random1_sampler_regs_only_x45y31_smoke_5mib_20260524.bin","excluded","5242880"
"data\hardware\20260511_fpga1_board1\trng\random1_smoke01.bin","excluded","1048576"
"data\hardware\20260511_fpga1_board1\trng\random2_repeat02_5mib.bin","excluded","5242880"
"data\hardware\20260511_fpga1_board1\trng\random2_repeat03_20mib.bin","excluded: larger than 5 MiB","20971520"
"data\hardware\20260511_fpga1_board1\trng\random2_run01.bin","excluded: larger than 5 MiB","10485760"
"data\hardware\20260511_fpga1_board1\trng\random2_smoke01.bin","excluded","1048576"
"data\hardware\20260511_fpga1_board1\trng\random3_repeat02_5mib.bin","excluded","5242880"
"data\hardware\20260511_fpga1_board1\trng\random3_repeat03.bin","excluded: larger than 5 MiB","20971520"
"data\hardware\20260511_fpga1_board1\trng\random3_run01.bin","excluded: larger than 5 MiB","10485760"
"data\hardware\20260511_fpga1_board1\trng\random3_smoke01.bin","excluded","1048576"
"data\hardware\20260511_fpga1_board1\trng\row_repeat02_5mib.bin","excluded","5242880"
"data\hardware\20260511_fpga1_board1\trng\row_repeat03_20mib.bin","excluded: larger than 5 MiB","20971520"
"data\hardware\20260511_fpga1_board1\trng\row_run01.bin","excluded: larger than 5 MiB","10485760"
"data\hardware\20260511_fpga1_board1\trng\row_smoke01.bin","excluded","1048576"
"data\hardware\20260511_fpga1_board1\trng\same_column_repeat02_5mib.bin","excluded","5242880"
"data\hardware\20260511_fpga1_board1\trng\same_column_repeat03_20mib.bin","excluded: larger than 5 MiB","20971520"
"data\hardware\20260511_fpga1_board1\trng\same_column_run01.bin","excluded: larger than 5 MiB","10485760"
"data\hardware\20260511_fpga1_board1\trng\same_column_smoke01.bin","excluded","1048576"
"data\hardware\20260511_fpga1_board1\trng\sparse_repeat02_5mib.bin","excluded","5242880"
"data\hardware\20260511_fpga1_board1\trng\sparse_repeat03_20mib.bin","excluded: larger than 5 MiB","20971520"
"data\hardware\20260511_fpga1_board1\trng\sparse_run01.bin","excluded: larger than 5 MiB","10485760"
"data\hardware\20260511_fpga1_board1\trng\sparse_smoke01.bin","excluded","1048576"
"data\sp800_90b\inputs_repeat_20260514\random1_repeat03_bps1_lsb.bin","excluded: larger than 5 MiB","8000000"
"data\sp800_90b\inputs_repeat_20260514\random1_repeat03_bps1_msb.bin","excluded: larger than 5 MiB","8000000"
"data\sp800_90b\inputs_repeat_20260514\random1_repeat03_bps8.bin","excluded","1000000"
"data\sp800_90b\inputs_repeat_20260514\random3_repeat03_bps1_lsb.bin","excluded: larger than 5 MiB","8000000"
"data\sp800_90b\inputs_repeat_20260514\random3_repeat03_bps1_msb.bin","excluded: larger than 5 MiB","8000000"
"data\sp800_90b\inputs_repeat_20260514\random3_repeat03_bps8.bin","excluded","1000000"
"data\sp800_90b\inputs_smoke_20260514\checker_run01_bps1_lsb.bin","excluded: larger than 5 MiB","8000000"
"data\sp800_90b\inputs_smoke_20260514\checker_run01_bps1_msb.bin","excluded: larger than 5 MiB","8000000"
"data\sp800_90b\inputs_smoke_20260514\checker_run01_bps8.bin","excluded","1000000"
"data\sp800_90b\inputs_smoke_20260514\compact_run01_bps1_lsb.bin","excluded: larger than 5 MiB","8000000"
"data\sp800_90b\inputs_smoke_20260514\compact_run01_bps1_msb.bin","excluded: larger than 5 MiB","8000000"
"data\sp800_90b\inputs_smoke_20260514\compact_run01_bps8.bin","excluded","1000000"
"data\sp800_90b\inputs_smoke_20260514\cross_region_run02_bps1_lsb.bin","excluded: larger than 5 MiB","8000000"
"data\sp800_90b\inputs_smoke_20260514\cross_region_run02_bps1_msb.bin","excluded: larger than 5 MiB","8000000"
"data\sp800_90b\inputs_smoke_20260514\cross_region_run02_bps8.bin","excluded","1000000"
"data\sp800_90b\inputs_smoke_20260514\far_run01_bps1_lsb.bin","excluded: larger than 5 MiB","8000000"
"data\sp800_90b\inputs_smoke_20260514\far_run01_bps1_msb.bin","excluded: larger than 5 MiB","8000000"
"data\sp800_90b\inputs_smoke_20260514\far_run01_bps8.bin","excluded","1000000"
"data\sp800_90b\inputs_smoke_20260514\original_fpga1_run01_10mib_bps1_lsb.bin","excluded: larger than 5 MiB","8000000"
"data\sp800_90b\inputs_smoke_20260514\original_fpga1_run01_10mib_bps1_msb.bin","excluded: larger than 5 MiB","8000000"
"data\sp800_90b\inputs_smoke_20260514\original_fpga1_run01_10mib_bps8.bin","excluded","1000000"
"data\sp800_90b\inputs_smoke_20260514\random1_run01_bps1_lsb.bin","excluded: larger than 5 MiB","8000000"
"data\sp800_90b\inputs_smoke_20260514\random1_run01_bps1_msb.bin","excluded: larger than 5 MiB","8000000"
"data\sp800_90b\inputs_smoke_20260514\random1_run01_bps8.bin","excluded","1000000"
"data\sp800_90b\inputs_smoke_20260514\random2_run01_bps1_lsb.bin","excluded: larger than 5 MiB","8000000"
"data\sp800_90b\inputs_smoke_20260514\random2_run01_bps1_msb.bin","excluded: larger than 5 MiB","8000000"
"data\sp800_90b\inputs_smoke_20260514\random2_run01_bps8.bin","excluded","1000000"
"data\sp800_90b\inputs_smoke_20260514\random3_run01_bps1_lsb.bin","excluded: larger than 5 MiB","8000000"
"data\sp800_90b\inputs_smoke_20260514\random3_run01_bps1_msb.bin","excluded: larger than 5 MiB","8000000"
"data\sp800_90b\inputs_smoke_20260514\random3_run01_bps8.bin","excluded","1000000"
"data\sp800_90b\inputs_smoke_20260514\row_run01_bps1_lsb.bin","excluded: larger than 5 MiB","8000000"
"data\sp800_90b\inputs_smoke_20260514\row_run01_bps1_msb.bin","excluded: larger than 5 MiB","8000000"
"data\sp800_90b\inputs_smoke_20260514\row_run01_bps8.bin","excluded","1000000"
"data\sp800_90b\inputs_smoke_20260514\same_column_run01_bps1_lsb.bin","excluded: larger than 5 MiB","8000000"
"data\sp800_90b\inputs_smoke_20260514\same_column_run01_bps1_msb.bin","excluded: larger than 5 MiB","8000000"
"data\sp800_90b\inputs_smoke_20260514\same_column_run01_bps8.bin","excluded","1000000"
"data\sp800_90b\inputs_smoke_20260514\sparse_run01_bps1_lsb.bin","excluded: larger than 5 MiB","8000000"
"data\sp800_90b\inputs_smoke_20260514\sparse_run01_bps1_msb.bin","excluded: larger than 5 MiB","8000000"
"data\sp800_90b\inputs_smoke_20260514\sparse_run01_bps8.bin","excluded","1000000"
"data\sp800_90b\results_full8m_20260514\original_fpga1_run01_10mib_bps1_msb_non_iid_8m.log","excluded","222"
"data\sp800_90b\results_full8m_20260514\random1_run01_bps1_msb_non_iid_8m.log","excluded","222"
"data\sp800_90b\results_full8m_20260514\random3_run01_bps1_msb_non_iid_8m.log","excluded","222"
"data\sp800_90b\results_repeat_20260514\random1_repeat03_bps1_lsb_non_iid_1m.log","excluded","222"
"data\sp800_90b\results_repeat_20260514\random1_repeat03_bps1_msb_non_iid_1m.log","excluded","222"
"data\sp800_90b\results_repeat_20260514\random3_repeat03_bps1_lsb_non_iid_1m.log","excluded","222"
"data\sp800_90b\results_repeat_20260514\random3_repeat03_bps1_msb_non_iid_1m.log","excluded","222"
"data\sp800_90b\results_smoke_20260514\checker_run01_bps1_lsb_non_iid_1m.log","excluded","222"
"data\sp800_90b\results_smoke_20260514\checker_run01_bps1_msb_non_iid_1m.log","excluded","440"
"data\sp800_90b\results_smoke_20260514\compact_run01_bps1_lsb_non_iid_1m.log","excluded","222"
"data\sp800_90b\results_smoke_20260514\compact_run01_bps1_msb_non_iid_1m.log","excluded","440"
"data\sp800_90b\results_smoke_20260514\cross_region_run02_bps1_lsb_non_iid_1m.log","excluded","222"
"data\sp800_90b\results_smoke_20260514\cross_region_run02_bps1_msb_non_iid_1m.log","excluded","440"
"data\sp800_90b\results_smoke_20260514\far_run01_bps1_lsb_non_iid_1m.log","excluded","222"
"data\sp800_90b\results_smoke_20260514\far_run01_bps1_msb_non_iid_1m.log","excluded","440"
"data\sp800_90b\results_smoke_20260514\original_fpga1_run01_10mib_bps1_lsb_non_iid_1m.log","excluded","222"
"data\sp800_90b\results_smoke_20260514\original_fpga1_run01_10mib_bps1_msb_iid_1m.log","excluded","232"
"data\sp800_90b\results_smoke_20260514\original_fpga1_run01_10mib_bps1_msb_non_iid_1m.log","excluded","440"
"data\sp800_90b\results_smoke_20260514\random1_run01_bps1_lsb_non_iid_1m.log","excluded","222"
"data\sp800_90b\results_smoke_20260514\random1_run01_bps1_msb_iid_1m.log","excluded","232"
"data\sp800_90b\results_smoke_20260514\random1_run01_bps1_msb_non_iid_1m.log","excluded","440"
"data\sp800_90b\results_smoke_20260514\random2_run01_bps1_lsb_non_iid_1m.log","excluded","222"
"data\sp800_90b\results_smoke_20260514\random2_run01_bps1_msb_non_iid_1m.log","excluded","440"
"data\sp800_90b\results_smoke_20260514\random3_run01_bps1_lsb_non_iid_1m.log","excluded","222"
"data\sp800_90b\results_smoke_20260514\random3_run01_bps1_msb_iid_1m.log","excluded","232"
"data\sp800_90b\results_smoke_20260514\random3_run01_bps1_msb_non_iid_1m.log","excluded","440"
"data\sp800_90b\results_smoke_20260514\row_run01_bps1_lsb_non_iid_1m.log","excluded","222"
"data\sp800_90b\results_smoke_20260514\row_run01_bps1_msb_non_iid_1m.log","excluded","440"
"data\sp800_90b\results_smoke_20260514\same_column_run01_bps1_lsb_non_iid_1m.log","excluded","222"
"data\sp800_90b\results_smoke_20260514\same_column_run01_bps1_msb_non_iid_1m.log","excluded","440"
"data\sp800_90b\results_smoke_20260514\sparse_run01_bps1_lsb_non_iid_1m.log","excluded","222"
"data\sp800_90b\results_smoke_20260514\sparse_run01_bps1_msb_non_iid_1m.log","excluded","440"
"doc\GMT0078.pdf","excluded","1974117"
"doc\RO_TRNG_项目进度表_20260525.docx","excluded","47348"
"doc\v1.pdf","excluded","397788"
"scripts\__pycache__\analyze_fast_mode_results.cpython-313.pyc","excluded","25257"
"scripts\__pycache__\analyze_regs_only_restart_modes_20260524.cpython-313.pyc","excluded","12044"
"scripts\__pycache__\analyze_ro_frequency_matrix.cpython-313.pyc","excluded","10987"
"scripts\__pycache__\analyze_sampler_snapshot.cpython-313.pyc","excluded","10113"
"scripts\__pycache__\analyze_tdc_pair_dynamics.cpython-313.pyc","excluded","30019"
"scripts\__pycache__\analyze_tdc_startup_diffusion.cpython-313.pyc","excluded","33402"
"scripts\__pycache__\analyze_tdc_uart.cpython-313.pyc","excluded","20291"
"scripts\__pycache__\analyze_trng_dataset.cpython-313.pyc","excluded","9991"
"scripts\__pycache__\analyze_trng_position_structure.cpython-313.pyc","excluded","28478"
"scripts\__pycache__\analyze_trng_windows.cpython-313.pyc","excluded","4245"
"scripts\__pycache__\audit_hardware_runs.cpython-313.pyc","excluded","12803"
"scripts\__pycache__\build_mechanism_correlation_master_table.cpython-313.pyc","excluded","28439"
"scripts\__pycache__\generate_fpga1_experiment_matrix.cpython-313.pyc","excluded","2968"
"scripts\__pycache__\generate_ro_placement_xdc.cpython-313.pyc","excluded","6471"
"scripts\__pycache__\generate_sampler_island_xdc.cpython-313.pyc","excluded","5890"
"scripts\__pycache__\generate_tdc_ro_pair_from_matrix_xdc.cpython-313.pyc","excluded","9886"
"scripts\__pycache__\generate_tdc_ro_placement_xdc.cpython-313.pyc","excluded","4836"
"scripts\__pycache__\generate_tdc_sampler_data_xdc.cpython-313.pyc","excluded","8137"
"scripts\__pycache__\make_fast_mode_figures.cpython-313.pyc","excluded","28117"
"scripts\__pycache__\make_mechanism_evidence_chain_20260525.cpython-313.pyc","excluded","14915"
"scripts\__pycache__\make_mechanism_hypothesis_evidence_table.cpython-313.pyc","excluded","27850"
"scripts\__pycache__\make_paper_artifacts_20260514.cpython-313.pyc","excluded","20292"
"scripts\__pycache__\make_regs_only_restart_report_20260524.cpython-313.pyc","excluded","16891"
"scripts\__pycache__\make_restart_mechanism_table.cpython-313.pyc","excluded","20786"
"scripts\__pycache__\make_restart_reduced_xor_queue_20260526.cpython-313.pyc","excluded","4211"
"scripts\__pycache__\make_tdc_clean32k_figures_20260525.cpython-313.pyc","excluded","14424"
"scripts\__pycache__\merge_experiment_tables.cpython-313.pyc","excluded","16293"
"scripts\__pycache__\merge_trng_ro_freq_features.cpython-313.pyc","excluded","19736"
"scripts\__pycache__\prepare_90b_inputs.cpython-313.pyc","excluded","9483"
"scripts\__pycache__\summarize_restart_fifo_diag_matrix.cpython-313.pyc","excluded","20958"
"scripts\__pycache__\summarize_restart_results.cpython-313.pyc","excluded","16447"
"scripts\__pycache__\summarize_trng_repeats.cpython-313.pyc","excluded","13179"
"sim\SP800-90B_EntropyAssessment\.git\config","excluded","319"
"sim\SP800-90B_EntropyAssessment\.git\description","excluded","73"
"sim\SP800-90B_EntropyAssessment\.git\HEAD","excluded","23"
"sim\SP800-90B_EntropyAssessment\.git\hooks\applypatch-msg.sample","excluded","478"
"sim\SP800-90B_EntropyAssessment\.git\hooks\commit-msg.sample","excluded","896"
"sim\SP800-90B_EntropyAssessment\.git\hooks\fsmonitor-watchman.sample","excluded","4726"
"sim\SP800-90B_EntropyAssessment\.git\hooks\post-update.sample","excluded","189"
"sim\SP800-90B_EntropyAssessment\.git\hooks\pre-applypatch.sample","excluded","424"
"sim\SP800-90B_EntropyAssessment\.git\hooks\pre-commit.sample","excluded","1649"
"sim\SP800-90B_EntropyAssessment\.git\hooks\pre-merge-commit.sample","excluded","416"
"sim\SP800-90B_EntropyAssessment\.git\hooks\prepare-commit-msg.sample","excluded","1492"
"sim\SP800-90B_EntropyAssessment\.git\hooks\pre-push.sample","excluded","1374"
"sim\SP800-90B_EntropyAssessment\.git\hooks\pre-rebase.sample","excluded","4898"
"sim\SP800-90B_EntropyAssessment\.git\hooks\pre-receive.sample","excluded","544"
"sim\SP800-90B_EntropyAssessment\.git\hooks\push-to-checkout.sample","excluded","2783"
"sim\SP800-90B_EntropyAssessment\.git\hooks\sendemail-validate.sample","excluded","2308"
"sim\SP800-90B_EntropyAssessment\.git\hooks\update.sample","excluded","3650"
"sim\SP800-90B_EntropyAssessment\.git\index","excluded","5274"
"sim\SP800-90B_EntropyAssessment\.git\index.lock","excluded","0"
"sim\SP800-90B_EntropyAssessment\.git\info\exclude","excluded","240"
"sim\SP800-90B_EntropyAssessment\.git\logs\HEAD","excluded","193"
"sim\SP800-90B_EntropyAssessment\.git\logs\refs\heads\master","excluded","193"
"sim\SP800-90B_EntropyAssessment\.git\logs\refs\remotes\origin\HEAD","excluded","193"
"sim\SP800-90B_EntropyAssessment\.git\objects\pack\pack-a2659909ab95e16b8e66274ea934f1469f554628.idx","excluded","70036"
